POINT (-76.989740671899995 38.831674387),895 BELLEVUE ST SE,8,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.025378172299995 38.943003977700002),903 VARNUM ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.002615070800005 38.88609471),220 C ST SE,6,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.9906812965 38.878453315199998),1120 K ST SE,6,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-77.066641409200002 38.907741695600002),3314 O ST NW,2,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.993214088200006 38.947343798600002),840 CRITTENDEN ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.984457698 38.857261903900003),1509 ERIE ST SE,8,Quercus bicolor,Swamp white oak,,,Fair,Fagaceae,Quercus
POINT (-76.965582681300006 38.855171201300003),2725 30TH ST SE,7,Carpinus caroliniana,Ironwood,,,Excellent,Betulaceae,Carpinus
POINT (-76.958955510300001 38.856016481700003),2813 BRANCH AVE SE,7,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.982263136499995 38.896398922),444 16TH ST NE,6,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.957441055299995 38.884835996200003),OPP 329 34TH ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.991459750600001 38.893909213599997),311 11TH ST NE,6,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.022862687200004 38.895014671200002),400 blk 8TH ST NW,2,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.983048050299999 38.849349837699997),opp 1441 SHIPPEN LN SE,8,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.027659338 38.983183507),7706 ALASKA AVE NW,4,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.0299593636 38.964290843100002),6100 BLK 13TH ST NW,4,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-77.000345523500002 38.882780356799998),opp 407 E ST SE,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.093374957500004 38.915938926400003),4738 WHITEHAVEN PKWY NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.977503411200004 38.873082201899997),1917 NAYLOR RD SE,8,Carpinus caroliniana,Ironwood,,Scale,Good,Betulaceae,Carpinus
POINT (-76.975935062600001 38.8741483059),OPP 2109 FAIRLAWN AVE SE,8,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-76.933817970899995 38.874158449),1300 BLK 46TH ST SE,7,Syringa reticulata,Lilac,,,Fair,Oleaceae,Syringa
POINT (-76.958135948899994 38.872802531),3312 POPE ST SE,7,Magnolia virginiana,Sweetbay magnolia,,,Fair,Magnoliaceae,Magnolia
POINT (-76.967840696300001 38.87381291),1323 28TH ST SE,7,Quercus rubra,Red oak,Ganoderma Root Rot,,Good,Fagaceae,Quercus
POINT (-76.968912476699998 38.854408233900003),OPP 2816 HARTFORD ST SE,8,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-77.033148753899994 38.945019747700002),1400 BLK ALLISON ST NW,4,Platanus occidentalis,American sycamore,,,Fair,Platanaceae,Platanus
POINT (-76.990316975699997 38.880108827800001),731 12TH ST SE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.019740660400004 38.944059176099998),4300 blk ILLINOIS AVE NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.914456064700005 38.8890155108),5900 SOUTHERN AVE SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.047507033299993 38.921371840200003),2028 ALLEN PL NW,1,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.010115514199995 38.872918682),Opp 21 O ST SW,6,Platanus x acerifolia,London plane tree,,,Fair,Platanaceae,Platanus
POINT (-76.97540078599999 38.939610130399998),0 SHEPHERD ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.020273643799996 38.882642064199999),600 BLK FRONTAGE RD SW,6,Quercus phellos,Willow oak,,,Poor,Fagaceae,Quercus
POINT (-76.985059230199994 38.901673056699998),1300 blk MORSE ST NE,5,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.013604054200002 38.900756815900003),800 BLOCK 2ND ST NW,6,Tilia cordata,Littleleaf linden,,,Fair,Tiliaceae,Tilia
POINT (-76.928649997199997 38.884161679199998),300 BLK 51ST ST SE,7,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.982456021 38.923394336),1464 CHANNING ST NE,5,,,,,,,
POINT (-76.996158377 38.843451464300003),646 ALABAMA AVE SE,8,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.0440844564 38.934490075799999),OPP 1895 INGLESIDE TER NW,1,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-76.998400853299998 38.888004364499999),122 6TH ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.937464866100001 38.876446312799999),4300 BLK HILLSIDE RD SE,7,Crataegus phaenopyrum,Washington hawthorn,,,Good,Rosaceae,Crataegus
POINT (-76.973609756299993 38.913404740099999),2206 RAND PL NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.999582042399993 38.900996741299998),826 5TH ST NE,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.936440140900004 38.881650200400003),641 46TH ST SE,7,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.936898468 38.878721077800002),OPP 4403 H ST SE,7,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-77.086281279199994 38.928434640200003),2930 44TH ST NW,3,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.942543883699997 38.897403010399998),547 42ND ST NE,7,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.071275068399999 38.907643106099997),OPP 3623 O ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.979085296099996 38.920860647600001),2310 18TH ST NE,5,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-76.973905447700005 38.933167745600002),2200 MONROE ST NE,5,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.939621505900007 38.878350498499998),1005 CHAPLIN ST SE,7,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.063007912900005 38.949306660200001),4500 31ST ST NW,3,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.002650421799999 38.88751367),200 BLK PENNSYLVANIA AVE SE,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.929730868700005 38.882357946699997),5069 Kimi Gray Ct SE,7,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.982574714500004 38.894837194499999),1528 D ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.914972389599995 38.895176893699997),417 60TH ST NE,7,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-76.993817740300003 38.897024383400002),OPP 533 9TH ST NE,6,Acer griseum,Paperbark Maple,,,Fair,Aceraceae,Acer
POINT (-76.997346868500003 38.896180429099999),634 E ST NE,6,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.0240380324 38.9196631545),2000 BLK 9TH ST NW,1,,,,,,,
POINT (-77.008868363800005 38.918814723),opp 2124 NORTH CAPITOL ST BN,5,,,,,Good,,
POINT (-77.023018497699994 38.936042650799997),749 QUEBEC PL NW,1,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-77.0114407 38.908518672699998),74 O ST NW,5,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-77.06977871799999 38.948474485),4519 36TH ST NW,3,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.999024878200004 38.947795177300002),4811 6TH ST NE/Buchanan St,5,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.07442353099999 38.947136139),3743 ALTON PL NW,3,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.988087225100003 38.834597638799998),1382 BARNABY TER SE,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.942698059799994 38.878575991699996),4215 H ST SE,7,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.022022212 38.9102690498),1512 7TH ST NW,6,Ulmus americana 'Jefferson',Jefferson Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.937735121800003 38.910470263299999),1502 45TH ST NE,7,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.066056080300001 38.9117952211),opp 1640 33RD ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.062333753900006 38.965604388199999),5622 NEBRASKA AVE NW,4,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.061131634600002 38.908420334699997),3044 O ST NW,2,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Good,Platanaceae,Platanus
POINT (-76.997016343799999 38.904937717700001),641 ORLEANS PL NE,6,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.056999608300004 38.923146843600001),2814 CALVERT ST NW,3,,,,,,,
POINT (-77.034094816500001 38.955138585500002),5331 COLORADO AVE NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.950104264399997 38.887234000299998),3803 BAY LN SE,7,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.017479936399994 38.9404593167),4009 ILLINOIS AVE NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.067946705200001 38.924272807199998),82 OBSERVATORY CIR NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.066321628400004 38.929217118099999),2929 34TH ST NW,3,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-76.912096348800006 38.894892127399999),412 EASTERN AVE NE,7,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.983383314099996 38.844295570500002),3403 15TH ST SE,8,,,,,,,
POINT (-77.018097619100004 38.9711185747),6620 Blk 4TH ST NW,4,,Red maple,,,Good,Aceraceae,Acer
POINT (-76.995798749399995 38.894996487100002),701 MARYLAND AVE NE,6,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.993825761599993 38.895036655799998),400 9TH ST NE,6,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.925208919 38.894214724500003),5231 CLOUD PL NE,7,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-76.989204154899994 38.9471344667),OPP 4707 SARGENT RD NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.983420791200004 38.894842533400002),1500 D ST NE,6,Carpinus species,Hornbeam,,,Good,Betulaceae,Carpinus
POINT (-77.046963194499995 38.905601926599999),2100 blk M ST NW,2,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.041956923800001 38.933341453799997),1817 MONROE ST NW,1,Carpinus species,Hornbeam,,,Good,Betulaceae,Carpinus
POINT (-77.002855108899993 38.910674582699997),100 BLK HARRY THOMAS WAY NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.000256295100002 38.846358884700003),501 NEWCOMB ST SE,8,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-76.930861540600006 38.876236409299999),5010 SOUTHERN AVE SE,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.934890478900002 38.873765073900003),1300 BLK 45TH PL SE,7,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-76.982177596200003 38.941563927499999),4235 S. DAKOTA AVE NE/Taylor St,5,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-76.935365071800007 38.873025100100001),1200 BLK RIDGE RD SE,7,Carpinus caroliniana,Ironwood,,,Good,Betulaceae,Carpinus
POINT (-76.940518097099996 38.898434862),4232 GRANT ST NE,7,,Overcup oak,,,,Ulmaceae,Ulmus
POINT (-77.020928780399998 38.876723114400001),600 block WATER ST SW,6,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-76.971629562399997 38.896454198199997),513 25TH PL NE,7,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-77.026968777500002 38.915891276899998),1905 11TH ST NW,1,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-76.995417486500003 38.830034194200003),713 BRANDYWINE ST SE,8,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.089037741400006 38.913786096599999),4664 RESERVOIR RD NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.971211351500003 38.867328435200001),2418 T ST SE,8,Cornus florida,Flowering Dogwood,,,Good,Cornaceae,Cornus
POINT (-77.0601883195 38.9032339838),1050 THOMAS JEFFERSON ST NW,2,Gleditsia species,Honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.967556084400002 38.855843664699997),2814 BUENA VISTA TER SE,8,Ulmus parvifolia,Chinese elm,,,Dead,Ulmaceae,Ulmus
POINT (-77.066444436799998 38.9714471737),6200 33RD ST NW,4,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-76.969276606899996 38.8610407249),2501 GOOD HOPE RD SE,8,Ulmus americana,American elm,DED,,Poor,Ulmaceae,Ulmus
POINT (-77.091881187200002 38.913621943400003),4723 MACARTHUR BLVD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.928418186200005 38.9047228023),5000 BLK LEE ST NE,7,Tilia cordata,Littleleaf linden,,,Fair,Tiliaceae,Tilia
POINT (-77.001353326100002 38.904342447700003),1118 ABBEY PL NE,6,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-76.926345583599996 38.904872155),1100 51ST ST NE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.9271405402 38.904619351500003),5105 LEE ST NE,7,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.993904381199997 38.829267248100003),OPP 821 CHESAPEAKE ST SE,8,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-77.025071569800005 38.957430223800003),829 LONGFELLOW ST NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.008571270199994 38.824363756700002),28 GALVESTON PL SW,8,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-77.062202400499999 38.937291731499997),3020 PORTER ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.987483133699996 38.9050867224),1231 OATES ST NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.980300098499995 38.939763939499997),4100 blk S. DAKOTA AVE NE,5,Carpinus betulus,Hornbeam (European) (Common),,,Excellent,Betulaceae,Carpinus
POINT (-76.972107688299999 38.923866950399997),2605 24TH ST NE/Douglas St,5,,,,,,,
POINT (-77.000765843899998 38.903789169600003),300 BLOCK L ST NE,6,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-76.991881423699994 38.904690118799998),opp 1103 MORSE ST NE,5,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-77.057764658 38.906908768699999),2819 N ST NW,2,Ulmus pumila,Siberian elm,,,Good,Ulmaceae,Ulmus
POINT (-77.072481648700006 38.942826975899997),4116 37TH ST NW,3,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-76.994413522900004 38.8875450504),813 INDEPENDENCE AVE SE,6,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.9361476813 38.889949600400001),4600 BLK EAST CAPITOL ST NE,7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.027717720699997 38.962667517699998),920 PEABODY ST NW,4,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.0027644022 38.835533573500001),3814 2ND ST SE,8,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-76.976075354200006 38.921784135899998),2400 BLK LAFAYETTE AVE NE,5,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.0255517553 38.975729258900003),7000 blk 9TH ST NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.996819951299997 38.896178304400003),650 E ST NE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.982517821200005 38.8947430204),1533 D ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.021452104600002 38.894092940699998),641 INDIANA AVE NW,2,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-76.992945371399998 38.896366975900001),920 MARYLAND AVE NE,6,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.059575517300004 38.971582726800001),6209 30TH ST NW,4,Acer campestre,Hedge maple,,,Excellent,Aceraceae,Acer
POINT (-76.972139413899995 38.8518219065),3214 24TH ST SE,8,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.947317370799993 38.891753446700001),100 BLK 40TH ST NE,7,Prunus species,Cherry,,,Fair,Rosaceae,Prunus
POINT (-77.095636392100005 38.916500754799998),4800 BLK MACARTHUR BLVD NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.041905192200005 38.931409762400001),1808 LAMONT ST NW,1,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.931363758100005 38.889895395),4900 BLK EAST CAPITOL ST NE,7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.012743792400002 38.827583205),opp 4302 MARTIN LUTHER KING JR AVE SW,8,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.067229535600006 38.9563770396),3409 BROAD BRANCH TER NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.967457417399999 38.876739919599999),2900 NELSON PL SE,7,Aesculus pavia,Red Buckeye,,,Good,Sapindaceae,Aesculus
POINT (-76.936757892499998 38.875602688199997),4441 ALABAMA AVE SE,7,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.076532143600005 38.935538337200001),3800 NEWARK ST (NEWARK ST PARK),3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Excellent,Null,
POINT (-76.959119545899995 38.8732351421),3233 POPE ST SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.075821239800007 38.934705923899998),3800 NEWARK ST (NEWARK ST PARK),3,Nyssa sylvatica,Tupelo,,,Dead,Null,
POINT (-76.965573678200002 38.872999465),2914 O ST SE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.959009959499994 38.861512907300003),OPP 2310 BRANCH AVE SE,7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.075968144 38.934780715),3800 NEWARK ST (NEWARK ST PARK),3,Acer griseum,Paperbark Maple,,,Dead,Null,
POINT (-76.960374339400005 38.858414761900001),3200 blk DENVER ST SE,7,Quercus rubra,Red oak,,,Fair,Fagaceae,Quercus
POINT (-77.076213677300004 38.934821552899997),3800 NEWARK ST (NEWARK ST PARK),3,Taxodium distichum,Bald cypress,,,Excellent,Null,
POINT (-76.963014864300007 38.921249669),3101 ADAMS ST NE,5,,,,,,,
POINT (-76.984750853400001 38.891514958),1420 AMES PL NE,6,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.046437706899994 38.915266385700001),1820 CONNECTICUT AVE NW,2,Metasequoia glyptostroboides,Dawn redwood,,,Poor,Cupressaceae,Metasequoia
POINT (-77.0274405718 38.958327573200002),928 MADISON ST NW,4,Cercis canadensis,,,,Excellent,,
POINT (-77.020730455700004 38.876851558200002),600 blk MAINE AVE SW,6,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.959176393199996 38.873413489100002),3244 POPE ST SE,7,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.016620682500005 38.950096476600002),321 EMERSON ST NW,4,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.968035690600004 38.876159384899999),2900 NASH PL SE,7,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.943698630300005 38.899021277800003),4111 GAULT PL NE,7,,,,,,Fagaceae,Quercus
POINT (-77.017307425699997 38.958793287699997),319  MADISON ST NW,4,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.026613835899994 38.957381333800001),Opp 916 LONGFELLOW ST NW,4,Quercus rubra,Red oak,,,Poor,Fagaceae,Quercus
POINT (-77.041888595800003 38.987578635399998),1700 BLK PORTAL DR NW,4,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.005508181099998 38.891054624399999),0 MARYLAND AVE NE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.996997543700004 38.947665807100002),4809 7TH ST NE/Crittenden St,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.001545656399998 38.9056951958),300 BLOCK M ST NE,6,Gleditsia species,Honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-77.002445878900005 38.9025821826),OPP 235 K ST NE,6,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-77.000633146799998 38.906175934799997),1232 4TH ST NE,6,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-77.033644542199994 38.921603641899999),1441 CHAPIN ST NW,1,,,,,,,
POINT (-77.0710127941 38.923586052499999),3600 DAVIS ST NW,3,,,,,,,
POINT (-76.946365648500006 38.902836428400001),3811 JAY ST NE,7,Amelanchier arborea,Downy serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-77.0687408342 38.9067045189),3400 blk N ST NW,2,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-76.954060152500006 38.874995811799998),3473 MASSACHUSETTS AVE SE,7,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.0708299084 38.922714609400003),2501 36TH ST NW/CALVERT,3,,,,,,,
POINT (-77.006509457299998 38.882769619100003),0 NEW JERSEY AVE SE,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.024408581499998 38.900624405199999),0 9TH ST NW,2,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.977347257800005 38.9417057808),4230 19TH PL NE,5,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.010164412400002 38.824340457600002),62 GALVESTON PL SW,8,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-76.998592315 38.925638715799998),520 FRANKLIN ST NE,5,Celtis laevigata,Sugarberry,,,Fair,Ulmaceae,Celtis
POINT (-77.006745591599994 38.885131764299999),0 D ST SE,6,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
