xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-76.961599852099994 38.9338547527),3603 EASTERN AVE NE,5,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.963172469 38.880081120699998),OPP 702 31ST ST SE,7,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.977769672299999 38.866953467099997),1829 T PL SE,8,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.025608442399999 38.942690800699999),4205 GEORGIA AVE NW,4,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.024394321599999 38.977697979699997),7207 8TH ST NW,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.941016090399998 38.911116586399999),4300 BLK DOUGLAS ST NE,7,Gleditsia triacanthos var. inermis,Thornless honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.976956152400007 38.893451542500003),1906 C ST NE,7,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-77.040230579500005 38.922123022800001),2456 ONTARIO RD NW,1,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Excellent,Platanaceae,Platanus
POINT (-76.971205546600004 38.936879769199997),3820 25TH Pl NE,5,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.069355377799994 38.961171095200001),5400 NEVADA AVE NW,3,Ostrya virginiana,,,,Excellent,Ulmaceae,Zelkova
POINT (-76.983509966499994 38.867643408),1436 T ST SE,8,Cornus species,Dogwood,,,Good,Cornaceae,Cornus
POINT (-76.990695353700005 38.896036047300001),1100 blk E St NE (in park),6,Cercis canadensis,Other (See Notes),,,Good,,
POINT (-77.036070685200002 38.912666163799997),OPP 1530 R ST NW,2,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.098964731199999 38.941511961800003),4000 FORDHAM RD NW,3,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.041542225599997 38.917309962399997),2003 18TH ST NW,1,Ulmus americana,American elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.061199418499996 38.939968429399997),3900 CONNECTICUT AVE NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.989293414700001 38.84447561),1231 ALABAMA AVE SE,8,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-76.968060573100004 38.8654910104),2001 28TH ST SE,7,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.058921091900004 38.919836760899997),2950 BENTON PL NW,3,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.086031608100001 38.933587391),4300 blk MACOMB ST NW,3,Magnolia Species,Magnolia,,,Excellent,Magnoliaceae,Magnolia
POINT (-76.9835692857 38.905482977799998),1321 QUEEN ST NE,5,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-76.980171263499997 38.941539522699998),1800 blk BUNKER HILL RD NE,5,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-76.947730118 38.864216602100001),3986 PENNSYLVANIA AVE SE,7,Carpinus caroliniana,Ironwood,,,Excellent,Betulaceae,Carpinus
POINT (-76.982047602099996 38.8652661116),1601 U ST SE,8,Carpinus species,Hornbeam,,,Good,Betulaceae,Carpinus
POINT (-76.980023246800002 38.864356815199997),2025 FENDALL ST SE,8,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.982003474300001 38.865356049699997),1602 U ST SE,8,Amelanchier arborea,Downy serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-76.987311050800002 38.938373919199996),1320 RANDOLPH ST NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.051024254200001 38.915544169599997),2308 CALIFORNIA ST NW,2,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.978542097800002 38.945813097),1860 MICHIGAN AVE NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.999787668699994 38.9613192435),512 OGLETHORPE ST NE,4,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.993824140399994 38.8885362547),100 blk 9TH ST SE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.106403015699996 38.929324373900002),5420 MACARTHUR BLVD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.992708882399995 38.836192511900002),3908 WHEELER RD SE,8,Magnolia grandiflora,Southern magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-76.980484489199995 38.845419812400003),1611 SAVANNAH ST SE,8,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.002941415699993 38.825009640799998),4502 LIVINGSTON RD SE LIVINGSTON RD SE,8,Platanus occidentalis,American sycamore,,,Fair,Platanaceae,Platanus
POINT (-77.000694360799997 38.847592473699997),443 MELLON ST SE,8,Acer campestre,Hedge maple,,,Poor,Aceraceae,Acer
POINT (-77.107890427599997 38.934341063399998),5241 PARTRIDGE LN NW,3,,,,,,,
POINT (-77.081962600099999 38.959468212200001),5307 42ND ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.065531912599994 38.949734578099999),3200 blk BRANDYWINE ST NW,3,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-77.081593551200001 38.907413458),1406 FOXHALL RD NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.089119029399995 38.954917014199999),4500 RIVER RD NW,3,Platanus occidentalis,American sycamore,,,Excellent,Platanaceae,Platanus
POINT (-77.024391020500005 38.9823708049),opp 7558 8TH ST NW,4,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-76.980840883699997 38.871477524),1511 17TH ST SE,8,Lagerstroemia indica,Crape myrtle,,,Fair,Lythraceae,Lagerstroemia
POINT (-77.002476158600004 38.905704595300001),200 BLK M ST NE,6,Ulmus americana 'Princeton',Princeton elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.075325173899998 38.943223145099999),3803 VAN NESS ST NW,3,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Excellent,Hamamelidaceae,Liquidambar
POINT (-77.067645509 38.955562154600003),3405 GARRISON ST NW,3,Celtis laevigata,Sugarberry,,,Poor,Ulmaceae,Celtis
POINT (-76.983838904600006 38.898862478300003),1400 BLK G ST NE,6,Metasequoia glyptostroboides,Dawn redwood,,,Excellent,Cupressaceae,Metasequoia
POINT (-76.998010376300002 38.885235025299998),607 PENNSYLVANIA AVE SE,6,Quercus rubra,Red oak,,,Poor,Fagaceae,Quercus
POINT (-77.024608035499995 38.957440966500002),811 LONGFELLOW ST NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.029792225500003 38.924265641300003),2618 13TH ST NW,1,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.972375877 38.937287572300001),2200 blk QUINCY ST NE,5,Cornus kousa,Dogwood (Kousa),,,Fair,Cornaceae,Cornus
POINT (-77.102282437900001 38.941048269600003),4040 52ND ST NW,3,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.0362642921 38.926356014500001),1500 BLK HARVARD ST NW,1,Celtis occidentalis,Hackberry,,,Excellent,Ulmaceae,Celtis
POINT (-77.026983035800001 38.935523414400002),930 SPRING RD NW,1,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.018768791799999 38.937829679799997),437 QUINCY ST NW,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.032823975200003 38.936813499899998),3614 14TH ST NW,1,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.028449115100003 38.884330650400003),1200 BLK MARYLAND AVE SW,6,Ulmus americana 'Princeton',Princeton elm,,,Good,Ulmaceae,Ulmus
POINT (-77.026871486299996 38.914582606),opp 1806 VERMONT AVE NW,1,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-77.026778056500007 38.914661774099997),1800 triangle VERMONT AVE NW,1,Malus species,Crabapple,,,Excellent,Rosaceae,Malus
POINT (-77.026812658200001 38.914600286800002),1800 triangle VERMONT AVE NW,1,Magnolia Species,Magnolia,,,Dead,Magnoliaceae,Magnolia
POINT (-76.933058612699995 38.875724707700002),4616 EASY PL SE,7,Celtis occidentalis,Hackberry,,,Dead,Ulmaceae,Celtis
POINT (-77.024081503700003 38.901030836300002),900 BLK 9TH ST NW,2,Quercus shumardi,Shumard oak,,,Fair,Fagaceae,Quercus
POINT (-76.972139534799993 38.8515120534),3200 BLK 24TH ST SE / AL AVE,8,Lagerstroemia indica,Crape myrtle,,,Fair,Lythraceae,Lagerstroemia
POINT (-76.993841017299999 38.955412487700002),5286 CHILLUM PL NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.030772311600003 38.939697765),1322 SHEPHERD ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.00090377799999 38.898986254100002),300 blk G ST NE,6,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-77.033355949099999 38.914796945200003),1432 SWANN ST NW,2,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.961912164799998 38.855331445099999),3100 BLK GAINESVILLE ST SE,7,Cornus species,Dogwood,,,Fair,Cornaceae,Cornus
POINT (-76.956166769 38.8882120253),119 35TH ST SE,7,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-77.018764230399995 38.883183593799998),400 BLK  E ST SW,6,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.045586814 38.931516706),3201 ADAMS MILL RD NW,1,Ulmus americana,American elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.045520026 38.931426554200002),opp 3171 WALBRIDGE PL NW,1,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.961192766400004 38.855345509099998),3205 GAINESVILLE ST SE,7,Prunus virginiana,Chokecherry,,Scale,Good,Rosaceae,Prunus
POINT (-77.037282446299997 38.984357252099997),1605 JONQUIL ST NW,4,,,,,,Fagaceae,Quercus
POINT (-76.942842280799994 38.879332101700001),OPP 4227 GORMAN ST SE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.090552344700001 38.9288317273),4532 HAWTHORNE ST NW,3,,,,,,,
POINT (-77.059247537499999 38.906570793),1248 30TH ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.986424176300005 38.892714122699999),233 WARREN ST NE,6,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.970847087600006 38.846295379099999),3455 24TH ST SE,8,Quercus rubra,Red oak,,,Fair,Fagaceae,Quercus
POINT (-77.0234294264 38.951944832400002),734 GALLATIN ST NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.005696716700001 38.821649408799999),OPP 101 JOLIET ST SW,8,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.997431061200004 38.956434099399999),608 Jefferson St NE/Chillum Pl,5,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-76.988629016800004 38.881799860199997),1248 Pennsylvania Ave SE,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.007065569 38.825098196699997),2 FORRESTER ST SW,8,Prunus Okame,Okame cherry,,,Good,Rosaceae,Prunus
POINT (-77.007394303599995 38.825106189499998),unit blk FORRESTER ST SW,8,Prunus Okame,Okame cherry,,,Good,Rosaceae,Prunus
POINT (-77.079823731399998 38.922083435700003),2300 blk 40TH PL NW/beecher,3,Ginkgo biloba (female),Ginkgo (female),,,Fair,Ginkgoaceae,Ginkgo
POINT (-76.983483807599995 38.882792984799998),1501 E ST SE,6,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.987277247500003 38.885307521),1341 C ST SE,6,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-77.011557017 38.825177954600001),160 FORRESTER ST SW,8,Prunus Okame,Okame cherry,,,Good,Rosaceae,Prunus
POINT (-77.0862811083 38.9276977882),2900 44TH ST NW,3,Ulmus americana 'New Harmony',New Harmony elm,,,Poor,Ulmaceae,Ulmus
POINT (-77.032637989099996 38.939163207199996),3917 14TH ST NW,4,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-76.982355579100002 38.849917189899998),3200 15TH PL SE,8,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.054201154300003 38.8981717088),600 BLK NEW HAMPSHIRE AVE NW/ MEDIAN,2,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.934808467899998 38.893763509700001),301 47TH ST NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.976836243799994 38.894740962),1911 D ST NE,7,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.947953781199999 38.886552976),300 blk CAPE DR SE,7,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.986344628799998 38.878451446299998),1360 K ST SE,6,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-77.019651525399993 38.912558213099999),516 R ST NW,2,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.0741581395 38.919763723300001),2218 OBSERVATORY PL NW,3,Ginkgo biloba (male),Ginkgo (male),,,Excellent,Ginkgoaceae,Ginkgo
POINT (-77.057377776199999 38.933852702499998),3311 CONNECTICUT AVE NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.937836392299999 38.8912182921),OPP 123 45TH ST NE,7,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.047184244600004 38.987045865399999),2000 BLK PARKSIDE DR NW,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.085383611899999 38.947047972199996),4338 ALTON PL NW,3,Acer ginnala,Amur maple,,,Good,Aceraceae,Acer
POINT (-77.017192987800001 38.969812739),400 van buren st nw(Takoma Rec),4,Quercus phellos,Other (See Notes),,,Excellent,,
POINT (-77.017569420100003 38.969539885),400 van buren st nw(Takoma Rec),4,Quercus phellos,Other (See Notes),,,Good,,
POINT (-76.997106736800006 38.889888246600002),634 EAST CAPITOL ST NE,6,Ulmus americana,American elm,,,Dead,Ulmaceae,Ulmus
POINT (-77.017309774 38.969374179699997),400 van buren st nw(Takoma Rec),4,Liriodendron tulipifera,Other (See Notes),,,Excellent,,
POINT (-77.016952097100003 38.969805632499998),400 van buren st nw(Takoma Rec),4,Nyssa sylvatica,Other (See Notes),,,Excellent,,
POINT (-77.024038788799999 38.957696157199997),5619 8TH ST NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.010183503799993 38.817326611799999),,8,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.015319543700002 38.828357849500001),200 BLK CHESAPEAKE ST SW,8,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-77.017311085599999 38.947241596700003),4629 4TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.002891274500001 38.838615729600001),3600 BLK 2ND ST SE,8,Quercus phellos,Willow oak,Trunk Root,,Good,Fagaceae,Quercus
POINT (-76.976284251899997 38.925094144900001),2700 blk 20th St NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.976291162799996 38.924995486699999),2700 blk 20th St NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.9702157519 38.929660885399997),3110 26th St NE/Irving St,5,Ulmus americana 'Jefferson',Jefferson Elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.001667075599997 38.826457920899998),305 LIVINGSTON TER SE,8,,,,,,Hamamelidaceae,Liquidambar
POINT (-77.077968780500001 38.921627515600001),2432 39TH PL NW,3,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.937557233299998 38.876451916599997),4300 BLK HILLSIDE RD SE,7,Cornus florida var . rubra,Pink-Flowering Dogwood,,,Dead,Cornaceae,Cornus
POINT (-77.025861636299993 38.947169077399998),902 CRITTENDEN ST NW,4,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.981172842500001 38.847498040600001),1500 blk TANNER ST SE,8,Platanus x acerifolia,London plane tree,,,Fair,Platanaceae,Platanus
POINT (-76.958441295900002 38.887543605399998),3311 B ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.0839253364 38.954760703700003),Opp 4300 FESSENDEN ST NW,3,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.980837768300006 38.869042948500002),1700 BLK 17TH ST SE,8,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.109513220699995 38.931329694200002),5609 SHERIER PL NW,3,Acer buergeranum,Trident maple,,,Excellent,Aceraceae,Acer
POINT (-76.978056236699999 38.8663535775),1826 U PL SE,8,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-76.968898136 38.868744818800003),1724 27TH ST SE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.968897998900005 38.869059438100003),1720 27TH ST SE,7,Ulmus americana 'New Harmony',New Harmony elm,,,Good,Ulmaceae,Ulmus
POINT (-77.076266833600002 38.9479649831),3835 ALBEMARLE ST NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.9690443251 38.869102379600001),1700 BLK 27TH ST SE,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Cladrastis
POINT (-77.037421209100003 38.902682416600001),1625 K ST NW,2,Quercus phellos,Willow oak,,Scale,Good,Fagaceae,Quercus
POINT (-76.969056805799994 38.868444542399999),OPP 1732 27TH ST SE,7,Lagerstroemia indica,Crape myrtle,,,Fair,Lythraceae,Lagerstroemia
POINT (-76.960358795499999 38.875626778099999),3211 M ST SE,7,Oxydendrum arboreum,Sourwood,,,Fair,Ericaceae,Oxydendrum
POINT (-76.961309856 38.876122860300001),1125 BRANCH AVE SE,7,Magnolia virginiana,Sweetbay magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-76.938630146600005 38.889297225100002),OPP 4813 TEXAS AVE SE,7,Quercus shumardi,Shumard oak,,,Fair,Fagaceae,Quercus
POINT (-77.037630927500004 38.9257478026),1630 COLUMBIA RD NW,1,Gleditsia triacanthos var. inermis 'Shademaster',Shademaster honeylocust,,,Excellent,Fabaceae,Gleditsia
POINT (-76.938529250200006 38.889389019100001),OPP 4813 TEXAS AVE SE,7,Nyssa sylvatica,Tupelo,,,Dead,Nyssaceae,Nyssa
POINT (-76.938445234300005 38.889488934299997),OPP 4815 TEXAS AVE SE,7,Quercus shumardi,Shumard oak,,,Dead,Fagaceae,Quercus
POINT (-77.091871097600006 38.947865443600001),4624 ALBEMARLE ST NW,3,Quercus shumardi,Shumard oak,,,Fair,Fagaceae,Quercus
POINT (-76.980952354600007 38.887654592499999),1600 BLK INDEPENDENCE AVE SE,6,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-76.959779398500004 38.87573622),3232 M ST SE,7,Celtis laevigata,Sugarberry,,,Good,Ulmaceae,Celtis
POINT (-76.961291700700002 38.875865438700004),1100 BLK BRANCH AVE SE / M PL,7,Gymnocladus dioicus,Kentucky coffeetree,,,Good,Fabaceae,Gymnocladus
POINT (-77.091843293500006 38.947973163699999),4621 ALBEMARLE ST NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.96670624 38.870043245700003),1616 28TH PL SE,7,Malus species,Crabapple,,,Dead,Rosaceae,Malus
POINT (-76.938237801 38.889336734300002),4815 TEXAS AVE SE,7,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.988137518800002 38.835624172800003),OPP 1127 WAHLER PL SE,8,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.036943906199994 38.947363459400002),1601 CRITTENDEN ST NW,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.096999003099995 38.945897840400001),4900 MASSACHUSETTS AVE NW,3,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-77.029753657599997 38.905931339600002),1200 BLK 13TH ST NW,2,Quercus phellos,Willow oak,,Scale,Good,Fagaceae,Quercus
POINT (-77.014568682700002 38.899978804500002),0 INTERSTATE 395   BN,6,Gleditsia species,Honeylocust,,,Excellent,Fabaceae,Gleditsia
POINT (-77.087562828399996 38.930235903099998),opp 4435 CATHEDRAL AVE NW/44th Pl,3,Malus species,Crabapple,,,Fair,Rosaceae,Malus
POINT (-77.099381465199997 38.930448066700002),opp 3006  ARIZONA AVE NW,3,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.099311504900001 38.930514163600002),opp 3006  ARIZONA AVE NW,3,Prunus yedoensis,Yoshino cherry,,,Fair,Rosaceae,Prunus
POINT (-77.099435800600006 38.9187086385),4899 Potomac Ave NW-on side of house W ST NW,3,Platanus occidentalis,American sycamore,,,Fair,Platanaceae,Platanus
POINT (-77.002309391899999 38.880343535100003),200 BLK VIRGINIA AVE SE,6,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.024731268899998 38.880044536699998),700 blk MAINE AVE SW,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.047499439500001 38.908519992899997),2118 O ST NW,2,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.030813779499994 38.941822789600003),1350 UPSHUR ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.062058151200006 38.953622015500002),4903 30TH PL NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Excellent,Rosaceae,Prunus
POINT (-76.964871512499997 38.861033056899998),2245 30TH ST SE,7,Celtis laevigata,Sugarberry,,,Good,Ulmaceae,Celtis
POINT (-77.005437933899998 38.877471592699997),100 BLK L ST SE,6,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.097073553599998 38.9369780691),4915 HILLBROOK LN NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.030930410699995 38.9347684715),OPP 3501 HOLMEAD PL NW,1,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.981827627499996 38.924464353300003),1601 EVARTS ST NE,5,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-77.036602644599995 38.915932061299998),1910 16TH ST NW,2,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.0546411869 38.916296975100003),2424 TRACY PL NW,2,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.917491639199994 38.8888714287),100 58TH ST SE,7,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.017316702700001 38.908630569700001),429 O ST NW,6,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-77.022816672299996 38.912019878800002),700 blk RHODE ISLAND AVE NW/ median,2,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-76.976289054600002 38.924913752800002),2700 blk 20th St NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
